,0
513,0.3951873569347471
514,0.3984220997823968
515,0.3986587765385739
516,0.38153847566053894
517,0.37956608910244843
518,0.4129388359575616
519,0.41199212893285314
520,0.41017750681472714
521,0.3894280218929009
522,0.4039447580680658
523,0.38390530341477097
524,0.3588954563043741
525,0.3611834319348543
526,0.3645759392224684
527,0.364181437833866
528,0.39242602779191255
529,0.3933727950090819
530,0.3845364815595506
531,0.3842998048033734
532,0.3884023423595189
533,0.37767255466810973
534,0.39794868607758166
535,0.39976330819570766
536,0.41049309588711685
537,0.4186982311918687
538,0.4242208894775377
539,0.45491121950602914
540,0.4610650559364777
541,0.45688360606411954
542,0.476213030448883
543,0.47479290971935945
544,0.4701380461421862
545,0.45704143069654496
546,0.46224849990982414
547,0.44599605393274594
548,0.4631952671269936
549,0.44078892452700574
550,0.45143986009466325
551,0.4637475329555604
552,0.46990136938600907
553,0.4628007657383911
554,0.44607496624895865
555,0.4610650559364777
556,0.45893490493842276
557,0.46248517666600136
558,0.4472583500298442
559,0.4435503138623012
560,0.4688757500450879
561,0.4705325475307886
562,0.4744773206469696
563,0.4600394365955565
564,0.45656801699172983
565,0.45861931586603294
566,0.450729769633671
567,0.4663510976584306
568,0.4564102525517653
569,0.4665877744146077
570,0.47353055342980027
571,0.46193291083743443
572,0.46571991951365094
573,0.45909266937838716
574,0.4504930928774939
575,0.44071007240325405
576,0.418619318875656
577,0.4144378690032979
578,0.4145956334432624
579,0.414674545759475
580,0.41593690204903416
581,0.4277712213975771
582,0.42635110066805354
583,0.4293491065670652
584,0.4233530345765811
585,0.4270611309365849
586,0.44276131108509625
587,0.44954632566032443
588,0.4575147842088992
589,0.4600394365955565
590,0.4631163548107809
591,0.46232741222603685
592,0.4796055377364971
593,0.4833135739040401
594,0.4935700080830951
595,0.4905720021840834
596,0.48946747052694967
597,0.4863116399955127
598,0.47313611223365876
599,0.4653254181250485
600,0.4614595573250802
601,0.4558579867231985
602,0.4599605242793439
603,0.44962523797653714
604,0.4358974443861163
605,0.4220907384794828
606,0.428875753054711
607,0.425719922523274
608,0.41743587490230954
609,0.4165680200013529
610,0.4112820384718609
611,0.42429980179375043
612,0.44757393910223403
613,0.44646940744510016
614,0.4165680200013529
615,0.3965285653480581
616,0.4006311630966644
617,0.4165680200013529
618,0.4198027628490025
619,0.4238264482813962
620,0.42264300430804974
621,0.44457593320322236
622,0.4492307365879347
623,0.4611439682526904
624,0.46437871110034007
625,0.46769230607174145
626,0.45696251838033225
627,0.4635897083231351
628,0.44938856122036
629,0.4596449352069541
630,0.4541222769212851
631,0.46429979878412736
632,0.4727416108450562
633,0.4671400402431745
634,0.4777909156183711
635,0.48236686687933167
636,0.4779487402507964
637,0.4824457791955444
638,0.4808678338335954
639,0.4738461425021901
640,0.462011823153647
641,0.47092698872693023
642,0.494122273911662
643,0.4903353254279063
644,0.4777120033021584
645,0.4829191327078986
646,0.48418142880499687
647,0.4756607646203161
648,0.4755818523041035
649,0.47305719991744605
650,0.4878895251650008
651,0.4887573800659574
652,0.49996052126972085
653,0.5102958677649885
654,0.5250492806963305
655,0.5271794918868464
656,0.5227613050658502
657,0.5166074686354016
658,0.5167652932678268
659,0.5162918795630118
660,0.5158974383668702
661,0.5271794918868464
662,0.5352268025591729
663,0.5259171355972871
664,0.512031577566902
665,0.5165286165116498
666,0.5236291599668068
667,0.5233924832106298
668,0.5358579807039523
669,0.5325443857325509
670,0.5242603381115865
671,0.527258404203059
672,0.5330966515611177
673,0.5373570137496886
674,0.5491913330982316
675,0.4992504910011895
676,0.4773175621060169
677,0.4650098290526587
678,0.4796055377364971
679,0.48252463131929607
680,0.4881262019211779
681,0.4795266254202845
682,0.4564102525517653
683,0.4399999819422618
684,0.4347140004127698
685,0.428875753054711
686,0.41428004437087257
687,0.4130177482737743
688,0.40899406284138057
689,0.39621303646812916
690,0.4134911017861285
691,0.4365286225308959
692,0.4314792575651201
693,0.42114397126231345
694,0.4293491065670652
695,0.44244578220516734
696,0.4162524309289631
697,0.4162524309289631
698,0.4162524309289631
699,0.4162524309289631
700,0.441499014987998
701,0.4340828222679903
702,0.44078892452700574
703,0.4486784707593678
704,0.46398420971173754
705,0.4682445719003084
706,0.4646153878565172
707,0.46934910355744214
708,0.4631952671269936
709,0.4492307365879347
710,0.4508086819498836
711,0.46382644527177314
712,0.4596449352069541
713,0.44268245896134445
714,0.43928995167373036
715,0.4182248174870536
716,0.4127810715175972
717,0.4112031261556482
718,0.4274556323251874
719,0.43692306372703743
720,0.44252463432891914
721,0.4342406469004156
722,0.4522288026794072
723,0.45317550970411574
724,0.4421301931327776
725,0.44410257969086814
726,0.4488362953917931
727,0.4421301931327776
728,0.4614595573250802
729,0.45854040354982034
730,0.45893490493842276
731,0.44812620493080085
732,0.44757393910223403
733,0.4596449352069541
734,0.46429979878412736
735,0.4851281960221662
736,0.49980275682975644
737,0.4960157481535398
738,0.49136094476882747
739,0.47992112680888693
740,0.4864694044354771
741,0.4755029399878908
742,0.4600394365955565
743,0.4433135769136632
744,0.4400788942584744
745,0.4380275953841713
746,0.4544378659936748
747,0.4508086819498836
748,0.4415779273042107
749,0.43337279199945894
750,0.42832348722614405
751,0.4185404065594433
752,0.4272189555690103
753,0.43936880379748217
754,0.4522288026794072
755,0.45183430129080476
756,0.4363707978984705
757,0.44986191473271425
758,0.4544378659936748
759,0.4523865671193717
760,0.46082837918030056
761,0.46422088646791465
762,0.45869822818224565
763,0.46414203434416296
764,0.47100590104314294
765,0.4720315805765249
766,0.4700591940184344
767,0.4666666867308203
768,0.46453647554030447
769,0.47329387667362316
770,0.46619327302600516
771,0.46248517666600136
772,0.4637475329555604
773,0.46974360494604467
774,0.4673767169993516
775,0.4684812486564855
776,0.4847336946335637
777,0.4968836030544966
778,0.5082445688906854
779,0.5045364725306813
780,0.5168441453915786
781,0.5185798551934921
782,0.5057199165040278
783,0.5104536322049529
784,0.5080078921345081
785,0.5062721823325949
786,0.5152662602220905
787,0.5143984053211339
788,0.49798813471163034
789,0.5131361092240356
790,0.48733725933643385
791,0.5070611249173389
792,0.49309665457074087
793,0.502011820144024
794,0.5065877714049847
795,0.5075345386221539
796,0.5041420313345399
797,0.5069822126011261
798,0.5035108531897603
799,0.5151084957821261
800,0.5213412445287875
801,0.5289940538125115
802,0.5417751403782238
803,0.5426429952791805
804,0.545404324422015
805,0.544378705081094
806,0.549349097538196
807,0.5481656535648496
808,0.5286784647401217
809,0.5315187061991689
810,0.5159763506830828
811,0.5045364725306813
812,0.5185010030697403
813,0.5128993722753976
814,0.5099013663763861
815,0.5042997957745043
816,0.5247336916239407
817,0.5226824529420984
818,0.5365680109724837
819,0.5253648697687203
820,0.5486390672696648
821,0.5629980390048652
822,0.5687573740467113
823,0.5689940508028886
824,0.5685206972905341
825,0.5636291569571839
826,0.5653648667590971
827,0.5613412415191645
828,0.5669428121210462
829,0.5671005765610106
830,0.5749112104771599
831,0.5710453496771917
832,0.5707297606048019
833,0.5791715726657307
834,0.5828007567095219
835,0.5863510886295613
836,0.5910848043304864
837,0.5879289737990494
838,0.5921104236714076
839,0.5902169494295297
840,0.5819329018085653
841,0.5950295774466674
842,0.5957396077151988
843,0.5854043214123921
844,0.6009467371209389
845,0.5932149553285413
846,0.583826436242904
847,0.602524622290427
848,0.6175936844866197
849,0.6216173699190133
850,0.6211439562141983
851,0.619092717532356
852,0.6219329589914031
853,0.6094674614980806
854,0.6175147721704071
855,0.6097041382542576
856,0.5989743505628484
857,0.6199605724333126
858,0.6158579746847064
859,0.6318737439056075
860,0.6444181537151428
861,0.6501774887569889
862,0.654911204457914
863,0.6503353133894141
864,0.635108486753257
865,0.6305325354922966
866,0.6358185170217885
867,0.6508086669017685
868,0.6433136220580089
869,0.6477317486865442
870,0.6607495120084337
871,0.6493885461722448
872,0.6662721702941026
873,0.6568835910160045
874,0.6563313251874374
875,0.6820512627588267
876,0.7252070902806407
877,0.7260749451815973
878,0.7322287816120459
879,0.7295463647854241
880,0.7581064836233995
881,0.7654437640271947
882,0.7531360911662974
883,0.7624457581281829
884,0.7551084777243879
885,0.7394871496996285
886,0.7622090813720059
887,0.7581853959396123
888,0.745640986130077
889,0.7442997777167661
890,0.7036686025816095
891,0.7202366978235384
892,0.7540039460672541
893,0.7463510765910693
894,0.7544772995796083
895,0.7603155469376672
896,0.7591321631567816
897,0.7604733715700926
898,0.7594476920367106
899,0.75321500348251
900,0.7558185079929194
901,0.7734122225757694
902,0.7839841856347531
903,0.8026035195585244
904,0.8117554220804457
905,0.8123866002252251
906,0.8153056938080241
907,0.8467061142975079
908,0.8256410403032919
909,0.8014989879013907
910,0.8169624912937248
911,0.8128599537375794
912,0.8214595302384728
913,0.8069427940633078
914,0.8047337307490403
915,0.8257198924270437
916,0.8231163879166343
917,0.8269033364003902
918,0.8347139703165394
919,0.8338461154155827
920,0.8407100423070235
921,0.8346351181927876
922,0.8135699840061108
923,0.8036291990919064
924,0.7216568185530621
925,0.7084812305987473
926,0.7618934922996161
927,0.7755423735738243
928,0.73562128889966
929,0.7388560317473096
930,0.7455621340063252
931,0.7368836451892191
932,0.7152662451739755
933,0.7334911379016051
934,0.7265482986939515
935,0.7342011681701364
936,0.7161341000749322
937,0.7353056998272702
938,0.7542406228234313
939,0.7551873900406005
940,0.7550295654081753
941,0.7684418301186673
942,0.7510847922919943
943,0.759053250840569
944,0.7614200785948011
945,0.7506903510958527
946,0.7688362713148087
947,0.7772780833757378
948,0.7908481125261941
949,0.7846153637795328
950,0.7871400161661901
951,0.7955029761033674
952,0.7713609237014663
953,0.7470611068596007
954,0.7406705936729749
955,0.7286785098844675
956,0.7228402023339477
957,0.7485601399053368
958,0.6937278176674053
959,0.6768441935455474
960,0.6837080602445273
961,0.7057199014559128
962,0.7342800804863492
963,0.7349112586311286
964,0.7293096278367861
965,0.7439053365206245
966,0.7831163307337965
967,0.7810650920519542
968,0.7724654553586001
969,0.7764891407909937
970,0.7809861797357416
971,0.7726232799910253
972,0.7630769362729626
973,0.7796449713224307
974,0.7745956665491158
975,0.7837475088785761
976,0.77798817383673
977,0.7806705906633518
978,0.7739644884043362
979,0.7734122225757694
980,0.7685206822424191
981,0.7690729480709859
982,0.7663116189281514
983,0.7408284183054001
984,0.6936489053511925
985,0.710374765033086
986,0.665956581221713
987,0.6567258265760398
988,0.6891518664064447
989,0.6997238294654284
990,0.6998027417816413
991,0.7146351272216567
992,0.7200788731911132
993,0.6915976064768894
994,0.7044576053588145
995,0.7024063064845112
996,0.7099013513282708
997,0.7165286014635346
998,0.7260749451815973
999,0.7301774827377427
1000,0.7470611068596007
1001,0.7536094446786517
1002,0.7491913180501164
1003,0.7337278146577821
1004,0.7381459412863174
1005,0.7611045497148721
1006,0.7512426169244195
1007,0.7371991740691481
1008,0.7330966365130027
1009,0.7302563950539553
1010,0.7342800804863492
1011,0.7574753054786201
1012,0.7328599597568255
1013,0.70856014291496
1014,0.719605519678759
1015,0.7181853989492353
1016,0.6797632871283463
1017,0.6677712033398389
1018,0.6927810504502359
1019,0.6665088470502798
1020,0.6676133787074137
1021,0.6582248596217761
1022,0.6499408120008117
1023,0.6347928976808672
1024,0.681656821562685
1025,0.6828402053435707
1026,0.7070611098692237
1027,0.7211045527244953
1028,0.7260749451815973
1029,0.7241025586235068
1030,0.7522682362653408
1031,0.7166075137797472
1032,0.7244181476958966
1033,0.7026429832406884
1034,0.7134516832483102
1035,0.7118737378863613
1036,0.7267849754501288
1037,0.7226035255777705
1038,0.7067455809892946
1039,0.7317554280996916
1040,0.7146351272216567
1041,0.7118737378863613
1042,0.7117159734463969
1043,0.710138028084448
1044,0.7218934953092391
1045,0.730887573198735
1046,0.7513214690481713
1047,0.7547928886519981
1048,0.7335699900253569
1049,0.744615366789156
1050,0.7481656987091954
1051,0.7302563950539553
1052,0.7342011681701364
1053,0.7301774827377427
1054,0.7013017748273775
1055,0.6960946454216372
1056,0.7076922880140033
1057,0.6918342832330666
1058,0.6869428030921771
1059,0.7074556112578261
1060,0.7218145829930265
1061,0.7073766989416135
1062,0.7148718039778339
1063,0.7138461244444518
1064,0.7217356706768139
1065,0.7116370611301843
1066,0.7004339199264207
1067,0.7044576053588145
1068,0.6937278176674053
1069,0.7114003843740071
1070,0.6760551907683425
1071,0.6766074565969094
1072,0.6628796630064886
1073,0.6651676386369689
1074,0.6895463677950471
1075,0.6972780893949837
1076,0.6986982101245074
1077,0.6992504759530742
1078,0.709585762255881
1079,0.6960946454216372
1080,0.6996449773416769
1081,0.6946745246921138
1082,0.7321498692958333
1083,0.7445364544729431
1084,0.7369624973129709
1085,0.7394871496996285
1086,0.7346745216824906
1087,0.7412228595015418
1088,0.7330177241967899
1089,0.7252860025968533
1090,0.7188165770940149
1091,0.7274161535949082
1092,0.7205522868959282
1093,0.7275739782273336
1094,0.7142406258330543
1095,0.7199211087511488
1096,0.7155818342463651
1097,0.7138461244444518
1098,0.7215779062368495
1099,0.7268638877663414
1100,0.7212623171644597
1101,0.7230769392825858
1102,0.7276528303510854
1103,0.731676515783479
1104,0.7514792936805967
1105,0.7621301690557933
1106,0.7644970570024863
1107,0.7721498662862103
1108,0.7831163307337965
1109,0.7730177211871669
1110,0.7779092615205172
1111,0.7797238836386433
1112,0.7857988077528792
1113,0.795108474714765
1114,0.7909270248424067
1115,0.8073372954519105
1116,0.8171203159261502
1117,0.8228007988442445
1118,0.8373964473356221
1119,0.8271400131565672
1120,0.8064694405509536
1121,0.8152268416842723
1122,0.8431557823774682
1123,0.8230374756004217
1124,0.8242209195737682
1125,0.8098619478385678
1126,0.8267455719604255
1127,0.8371597705794451
1128,0.8414201327680157
1129,0.8363707678022401
1130,0.8433136070098937
1131,0.8334516742194411
1132,0.8222485330156777
1133,0.8400788641622441
1134,0.8392899215775
1135,0.8267455719604255
1136,0.8273766899127444
1137,0.8190137901680281
1138,0.8347139703165394
1139,0.8388165680651458
1140,0.837948713164189
1141,0.8270611610328154
1142,0.8130966304937566
1143,0.8169624912937248
1144,0.8370808582632323
1145,0.8325838193184845
1146,0.8127021291051542
1147,0.8213017657985084
1148,0.8153056938080241
1149,0.7932938525966389
1150,0.7956607405433318
1151,0.8077317366480519
1152,0.8086785038652213
1153,0.7838264211947887
1154,0.7846153637795328
1155,0.778224850592907
1156,0.7784615273490842
1157,0.7844575993395684
1158,0.784063097950966
1159,0.7797238836386433
1160,0.7872978407986155
1161,0.7936094416690287
1162,0.7928994114004972
1163,0.7900591699414501
1164,0.7915582029871864
1165,0.7800394125185723
1166,0.7633136130291398
1167,0.7404339169167977
1168,0.7402761524768333
1169,0.7368836451892191
1170,0.7405916813567621
1171,0.7368836451892191
1172,0.7331755488292153
1173,0.727731742667298
1174,0.7330177241967899
1175,0.7288362743244319
1176,0.6955423795930704
1177,0.6927810504502359
1178,0.7059565782120898
1179,0.7028008078731138
1180,0.6803155529569134
1181,0.6881262470655236
1182,0.6903353103797911
1183,0.6891518664064447
1184,0.6638264302236578
1185,0.651203168290371
1186,0.624063109989458
1187,0.6273767049608594
1188,0.6272977926446468
1189,0.6414989999398828
1190,0.6358974293380011
1191,0.6322682452942099
1192,0.620670602701844
1193,0.6138855881266159
1194,0.613806675810403
1195,0.613017733225659
1196,0.6175936844866197
1197,0.6052860116257224
1198,0.602998035995242
1199,0.5787771314695891
1200,0.551479308728712
1201,0.5652860146353456
1202,0.5655226913915226
1203,0.5813806359799985
1204,0.5851676446562148
1205,0.5682840205343571
1206,0.619092717532356
1207,0.6154634732961037
1208,0.6418145890122726
1209,0.641972353452237
1210,0.6221696357475803
1211,0.6389743475532255
1212,0.6204339259456668
1213,0.638264317284694
1214,0.644891507227497
1215,0.655384618162729
1216,0.6644576083684375
1217,0.6680078800960161
1218,0.6771597826179372
1219,0.6979881798559759
1220,0.6903353103797911
1221,0.6621696327379571
1222,0.6634319288350554
1223,0.6710058859950276
1224,0.6779487252026812
1225,0.687495068920744
1226,0.685364857730228
1227,0.6752662481835985
1228,0.6834713834883503
1229,0.6829980299759961
1230,0.7069822577454719
1231,0.7117948857626095
1232,0.7311242499549122
1233,0.7322287816120459
1234,0.7407495059891875
1235,0.7386192947986716
1236,0.7437475118881991
1237,0.7471400191758133
1238,0.7646548214424507
1239,0.7697830385319782
1240,0.744615366789156
1241,0.7445364544729431
1242,0.751952647192951
1243,0.7540828583834669
1244,0.7548718009682107
1245,0.7436685995719865
1246,0.7331755488292153
1247,0.7357002012158727
1248,0.7353846121434828
1249,0.7362524670444397
1250,0.7514003813643841
1251,0.7483234631491598
1252,0.7397238264558055
1253,0.7428796569872425
1254,0.7488757289777266
1255,0.7532938556062618
1256,0.7579487191834351
1257,0.7623668458119703
1258,0.7697830385319782
